2023-02-08 09:02:16,015 | INFO  | restartedMain | Starting AdminServiceApplication using Java 11.0.17 on LAPTOP-9DOSIF2G with PID 5052 (D:\code\admin-social-service\target\classes started by dat do in D:\code\admin-social-service)
2023-02-08 13:42:30,469 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2304, serverValue:119517}] to 172.16.10.74:27018
2023-02-08 13:43:29,494 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2305, serverValue:141594}] to 172.16.10.74:27017
2023-02-08 13:43:29,558 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2306, serverValue:141595}] to 172.16.10.74:27017
2023-02-08 13:43:29,622 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2307, serverValue:141596}] to 172.16.10.74:27017
2023-02-08 13:43:30,163 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2308, serverValue:119539}] to 172.16.10.74:27019
2023-02-08 13:43:30,231 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2309, serverValue:119540}] to 172.16.10.74:27019
2023-02-08 13:43:30,262 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2310, serverValue:119528}] to 172.16.10.74:27018
2023-02-08 13:43:30,307 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2311, serverValue:119541}] to 172.16.10.74:27019
2023-02-08 13:43:30,340 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2312, serverValue:119529}] to 172.16.10.74:27018
2023-02-08 13:43:30,424 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2313, serverValue:119530}] to 172.16.10.74:27018
2023-02-08 13:44:29,500 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2314, serverValue:141607}] to 172.16.10.74:27017
2023-02-08 13:44:29,568 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2315, serverValue:141608}] to 172.16.10.74:27017
2023-02-08 13:44:29,641 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2316, serverValue:141609}] to 172.16.10.74:27017
2023-02-08 13:44:30,185 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2317, serverValue:119552}] to 172.16.10.74:27019
2023-02-08 13:44:30,255 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2318, serverValue:119553}] to 172.16.10.74:27019
2023-02-08 13:44:30,262 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2319, serverValue:119541}] to 172.16.10.74:27018
2023-02-08 13:44:30,338 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2320, serverValue:119554}] to 172.16.10.74:27019
2023-02-08 13:44:30,338 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2321, serverValue:119542}] to 172.16.10.74:27018
2023-02-08 13:44:30,416 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2322, serverValue:119543}] to 172.16.10.74:27018
2023-02-08 13:45:29,525 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2323, serverValue:141622}] to 172.16.10.74:27017
2023-02-08 13:45:29,608 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2324, serverValue:141623}] to 172.16.10.74:27017
2023-02-08 13:45:29,687 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2325, serverValue:141624}] to 172.16.10.74:27017
2023-02-08 13:45:30,190 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2326, serverValue:119565}] to 172.16.10.74:27019
2023-02-08 13:45:30,266 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2328, serverValue:119566}] to 172.16.10.74:27019
2023-02-08 13:45:30,267 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2327, serverValue:119554}] to 172.16.10.74:27018
2023-02-08 13:45:30,339 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2329, serverValue:119555}] to 172.16.10.74:27018
2023-02-08 13:45:30,339 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2330, serverValue:119567}] to 172.16.10.74:27019
2023-02-08 13:45:30,409 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2331, serverValue:119556}] to 172.16.10.74:27018
2023-02-08 13:46:29,495 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2332, serverValue:141635}] to 172.16.10.74:27017
2023-02-08 13:46:29,563 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2333, serverValue:141636}] to 172.16.10.74:27017
2023-02-08 13:46:29,635 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2334, serverValue:141637}] to 172.16.10.74:27017
2023-02-08 13:46:30,178 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2335, serverValue:119576}] to 172.16.10.74:27019
2023-02-08 13:46:30,246 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2336, serverValue:119577}] to 172.16.10.74:27019
2023-02-08 13:46:30,261 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2337, serverValue:119565}] to 172.16.10.74:27018
2023-02-08 13:46:30,315 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2338, serverValue:119578}] to 172.16.10.74:27019
2023-02-08 13:46:30,332 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2339, serverValue:119566}] to 172.16.10.74:27018
2023-02-08 13:46:30,399 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2340, serverValue:119567}] to 172.16.10.74:27018
2023-02-08 13:47:29,479 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2341, serverValue:141647}] to 172.16.10.74:27017
2023-02-08 13:47:29,548 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2342, serverValue:141648}] to 172.16.10.74:27017
2023-02-08 13:47:29,616 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2343, serverValue:141649}] to 172.16.10.74:27017
2023-02-08 13:47:30,178 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2344, serverValue:119586}] to 172.16.10.74:27019
2023-02-08 13:47:30,246 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2345, serverValue:119587}] to 172.16.10.74:27019
2023-02-08 13:47:30,259 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2346, serverValue:119575}] to 172.16.10.74:27018
2023-02-08 13:47:30,315 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2347, serverValue:119588}] to 172.16.10.74:27019
2023-02-08 13:47:30,327 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2348, serverValue:119576}] to 172.16.10.74:27018
2023-02-08 13:47:30,394 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2349, serverValue:119577}] to 172.16.10.74:27018
2023-02-08 13:48:29,484 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2350, serverValue:141662}] to 172.16.10.74:27017
2023-02-08 13:48:29,562 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2351, serverValue:141663}] to 172.16.10.74:27017
2023-02-08 13:48:29,628 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2352, serverValue:141664}] to 172.16.10.74:27017
2023-02-08 13:48:30,166 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2353, serverValue:119599}] to 172.16.10.74:27019
2023-02-08 13:48:30,250 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2354, serverValue:119600}] to 172.16.10.74:27019
2023-02-08 13:48:30,267 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2355, serverValue:119588}] to 172.16.10.74:27018
2023-02-08 13:48:30,318 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2356, serverValue:119601}] to 172.16.10.74:27019
2023-02-08 13:48:30,335 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2357, serverValue:119589}] to 172.16.10.74:27018
2023-02-08 13:48:30,402 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2358, serverValue:119590}] to 172.16.10.74:27018
2023-02-08 13:49:29,478 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2359, serverValue:141675}] to 172.16.10.74:27017
2023-02-08 13:49:29,546 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2360, serverValue:141676}] to 172.16.10.74:27017
2023-02-08 13:49:29,611 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2361, serverValue:141677}] to 172.16.10.74:27017
2023-02-08 13:49:30,179 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2362, serverValue:119612}] to 172.16.10.74:27019
2023-02-08 13:49:30,244 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2363, serverValue:119613}] to 172.16.10.74:27019
2023-02-08 13:49:30,256 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2364, serverValue:119601}] to 172.16.10.74:27018
2023-02-08 13:49:30,315 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2365, serverValue:119614}] to 172.16.10.74:27019
2023-02-08 13:49:30,321 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2366, serverValue:119602}] to 172.16.10.74:27018
2023-02-08 13:49:30,386 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2367, serverValue:119603}] to 172.16.10.74:27018
2023-02-08 13:50:29,494 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2368, serverValue:141690}] to 172.16.10.74:27017
2023-02-08 13:50:29,560 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2369, serverValue:141691}] to 172.16.10.74:27017
2023-02-08 13:50:29,655 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2370, serverValue:141692}] to 172.16.10.74:27017
2023-02-08 13:50:30,173 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2371, serverValue:119625}] to 172.16.10.74:27019
2023-02-08 13:50:30,241 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2372, serverValue:119626}] to 172.16.10.74:27019
2023-02-08 13:50:30,281 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2373, serverValue:119614}] to 172.16.10.74:27018
2023-02-08 13:50:30,306 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2374, serverValue:119627}] to 172.16.10.74:27019
2023-02-08 13:50:30,350 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2375, serverValue:119615}] to 172.16.10.74:27018
2023-02-08 13:50:30,424 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2376, serverValue:119616}] to 172.16.10.74:27018
2023-02-08 13:51:29,509 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2377, serverValue:141702}] to 172.16.10.74:27017
2023-02-08 13:51:29,591 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2378, serverValue:141703}] to 172.16.10.74:27017
2023-02-08 13:51:29,659 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2379, serverValue:141704}] to 172.16.10.74:27017
2023-02-08 13:51:30,187 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2380, serverValue:119635}] to 172.16.10.74:27019
2023-02-08 13:51:30,258 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2381, serverValue:119624}] to 172.16.10.74:27018
2023-02-08 13:51:30,261 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2382, serverValue:119636}] to 172.16.10.74:27019
2023-02-08 13:51:30,325 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2383, serverValue:119625}] to 172.16.10.74:27018
2023-02-08 13:51:30,328 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2384, serverValue:119637}] to 172.16.10.74:27019
2023-02-08 13:51:30,391 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2385, serverValue:119626}] to 172.16.10.74:27018
2023-02-08 13:52:29,499 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2386, serverValue:141714}] to 172.16.10.74:27017
2023-02-08 13:52:29,565 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2387, serverValue:141715}] to 172.16.10.74:27017
2023-02-08 13:52:29,633 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2388, serverValue:141716}] to 172.16.10.74:27017
2023-02-08 13:52:30,174 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2389, serverValue:119645}] to 172.16.10.74:27019
2023-02-08 13:52:30,250 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2390, serverValue:119646}] to 172.16.10.74:27019
2023-02-08 13:52:30,265 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2391, serverValue:119634}] to 172.16.10.74:27018
2023-02-08 13:52:30,320 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2392, serverValue:119647}] to 172.16.10.74:27019
2023-02-08 13:52:30,336 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2393, serverValue:119635}] to 172.16.10.74:27018
2023-02-08 13:52:30,404 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2394, serverValue:119636}] to 172.16.10.74:27018
2023-02-08 13:53:29,487 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2395, serverValue:141729}] to 172.16.10.74:27017
2023-02-08 13:53:29,554 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2396, serverValue:141730}] to 172.16.10.74:27017
2023-02-08 13:53:29,621 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2397, serverValue:141731}] to 172.16.10.74:27017
2023-02-08 13:53:30,181 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2398, serverValue:119658}] to 172.16.10.74:27019
2023-02-08 13:53:30,250 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2399, serverValue:119659}] to 172.16.10.74:27019
2023-02-08 13:53:30,263 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2400, serverValue:119647}] to 172.16.10.74:27018
2023-02-08 13:53:30,316 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2401, serverValue:119660}] to 172.16.10.74:27019
2023-02-08 13:53:30,332 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2402, serverValue:119648}] to 172.16.10.74:27018
2023-02-08 13:53:30,403 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2403, serverValue:119649}] to 172.16.10.74:27018
2023-02-08 13:54:29,525 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2404, serverValue:141742}] to 172.16.10.74:27017
2023-02-08 13:54:29,610 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2405, serverValue:141743}] to 172.16.10.74:27017
2023-02-08 13:54:29,685 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2406, serverValue:141744}] to 172.16.10.74:27017
2023-02-08 13:54:30,182 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2407, serverValue:119671}] to 172.16.10.74:27019
2023-02-08 13:54:30,266 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2408, serverValue:119672}] to 172.16.10.74:27019
2023-02-08 13:54:30,270 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2409, serverValue:119660}] to 172.16.10.74:27018
2023-02-08 13:54:30,348 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2410, serverValue:119673}] to 172.16.10.74:27019
2023-02-08 13:54:30,348 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2411, serverValue:119661}] to 172.16.10.74:27018
2023-02-08 13:54:30,420 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2412, serverValue:119662}] to 172.16.10.74:27018
2023-02-08 13:55:29,487 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2413, serverValue:141757}] to 172.16.10.74:27017
2023-02-08 13:55:29,557 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2414, serverValue:141758}] to 172.16.10.74:27017
2023-02-08 13:55:29,624 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2415, serverValue:141759}] to 172.16.10.74:27017
2023-02-08 13:55:30,175 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2416, serverValue:119684}] to 172.16.10.74:27019
2023-02-08 13:55:30,241 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2417, serverValue:119685}] to 172.16.10.74:27019
2023-02-08 13:55:30,254 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2418, serverValue:119673}] to 172.16.10.74:27018
2023-02-08 13:55:30,308 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2419, serverValue:119686}] to 172.16.10.74:27019
2023-02-08 13:55:30,322 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2420, serverValue:119674}] to 172.16.10.74:27018
2023-02-08 13:55:30,386 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2421, serverValue:119675}] to 172.16.10.74:27018
2023-02-08 13:56:29,491 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2422, serverValue:141770}] to 172.16.10.74:27017
2023-02-08 13:56:29,560 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2423, serverValue:141771}] to 172.16.10.74:27017
2023-02-08 13:56:29,626 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2424, serverValue:141772}] to 172.16.10.74:27017
2023-02-08 13:56:30,181 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2425, serverValue:119695}] to 172.16.10.74:27019
2023-02-08 13:56:30,251 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2426, serverValue:119696}] to 172.16.10.74:27019
2023-02-08 13:56:30,258 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2427, serverValue:119684}] to 172.16.10.74:27018
2023-02-08 13:56:30,318 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2428, serverValue:119697}] to 172.16.10.74:27019
2023-02-08 13:56:30,329 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2429, serverValue:119685}] to 172.16.10.74:27018
2023-02-08 13:56:30,395 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2430, serverValue:119686}] to 172.16.10.74:27018
2023-02-08 13:57:29,564 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2431, serverValue:141782}] to 172.16.10.74:27017
2023-02-08 13:57:29,664 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2432, serverValue:141783}] to 172.16.10.74:27017
2023-02-08 13:57:29,766 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2433, serverValue:141784}] to 172.16.10.74:27017
2023-02-08 13:57:30,175 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2434, serverValue:119705}] to 172.16.10.74:27019
2023-02-08 13:57:30,243 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2435, serverValue:119706}] to 172.16.10.74:27019
2023-02-08 13:57:30,255 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2436, serverValue:119694}] to 172.16.10.74:27018
2023-02-08 13:57:30,314 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2437, serverValue:119707}] to 172.16.10.74:27019
2023-02-08 13:57:30,325 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2438, serverValue:119695}] to 172.16.10.74:27018
2023-02-08 13:57:30,422 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2439, serverValue:119696}] to 172.16.10.74:27018
2023-02-08 13:58:29,480 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2440, serverValue:141797}] to 172.16.10.74:27017
2023-02-08 13:58:29,546 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2441, serverValue:141798}] to 172.16.10.74:27017
2023-02-08 13:58:29,619 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2442, serverValue:141799}] to 172.16.10.74:27017
2023-02-08 13:58:30,189 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2443, serverValue:119718}] to 172.16.10.74:27019
2023-02-08 13:58:30,265 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2444, serverValue:119719}] to 172.16.10.74:27019
2023-02-08 13:58:30,269 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2445, serverValue:119707}] to 172.16.10.74:27018
2023-02-08 13:58:30,364 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2446, serverValue:119720}] to 172.16.10.74:27019
2023-02-08 13:58:30,367 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2447, serverValue:119708}] to 172.16.10.74:27018
2023-02-08 13:58:30,434 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2448, serverValue:119709}] to 172.16.10.74:27018
2023-02-08 13:59:29,523 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2449, serverValue:141810}] to 172.16.10.74:27017
2023-02-08 13:59:29,625 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2450, serverValue:141811}] to 172.16.10.74:27017
2023-02-08 13:59:29,738 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2451, serverValue:141812}] to 172.16.10.74:27017
2023-02-08 13:59:30,206 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2452, serverValue:119731}] to 172.16.10.74:27019
2023-02-08 13:59:30,334 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2453, serverValue:119720}] to 172.16.10.74:27018
2023-02-08 13:59:30,334 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2454, serverValue:119732}] to 172.16.10.74:27019
2023-02-08 13:59:30,411 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2456, serverValue:119721}] to 172.16.10.74:27018
2023-02-08 13:59:30,411 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2455, serverValue:119733}] to 172.16.10.74:27019
2023-02-08 13:59:30,501 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2457, serverValue:119722}] to 172.16.10.74:27018
2023-02-08 14:00:29,553 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2458, serverValue:141825}] to 172.16.10.74:27017
2023-02-08 14:00:29,650 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2459, serverValue:141826}] to 172.16.10.74:27017
2023-02-08 14:00:29,725 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2460, serverValue:141827}] to 172.16.10.74:27017
2023-02-08 14:00:30,167 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2461, serverValue:119744}] to 172.16.10.74:27019
2023-02-08 14:00:30,262 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2462, serverValue:119745}] to 172.16.10.74:27019
2023-02-08 14:00:30,271 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2463, serverValue:119733}] to 172.16.10.74:27018
2023-02-08 14:00:30,343 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2464, serverValue:119746}] to 172.16.10.74:27019
2023-02-08 14:00:30,347 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2465, serverValue:119734}] to 172.16.10.74:27018
2023-02-08 14:00:30,426 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2466, serverValue:119735}] to 172.16.10.74:27018
2023-02-08 14:01:29,493 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2467, serverValue:141837}] to 172.16.10.74:27017
2023-02-08 14:01:29,563 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2468, serverValue:141838}] to 172.16.10.74:27017
2023-02-08 14:01:29,654 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2469, serverValue:141839}] to 172.16.10.74:27017
2023-02-08 14:01:30,170 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2470, serverValue:119754}] to 172.16.10.74:27019
2023-02-08 14:01:30,261 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2471, serverValue:119755}] to 172.16.10.74:27019
2023-02-08 14:01:30,271 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2472, serverValue:119743}] to 172.16.10.74:27018
2023-02-08 14:01:30,333 | INFO  | MaintenanceTimer-3-thread-1 | Opened connection [connectionId{localValue:2473, serverValue:119756}] to 172.16.10.74:27019
2023-02-08 14:01:30,354 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2474, serverValue:119744}] to 172.16.10.74:27018
2023-02-08 14:01:30,430 | INFO  | MaintenanceTimer-2-thread-1 | Opened connection [connectionId{localValue:2475, serverValue:119745}] to 172.16.10.74:27018
2023-02-08 14:02:29,494 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2476, serverValue:141849}] to 172.16.10.74:27017
2023-02-08 14:02:29,582 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2477, serverValue:141850}] to 172.16.10.74:27017
2023-02-08 14:02:29,684 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:2478, serverValue:141851}] to 172.16.10.74:27017
