2022-12-14 10:03:28,534 | INFO  | restartedMain | Starting AdminServiceApplication using Java 1.8.0_172 on DUNGTV_T with PID 5968 (D:\du_an\Dropbox\demo1.8\admin-social-service\admin-social-service\target\classes started by DELL in D:\du_an\Dropbox\demo1.8\admin-social-service\admin-social-service)
2022-12-14 11:29:40,117 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:264, serverValue:577066}] to 172.16.10.74:27017
2022-12-14 11:30:39,835 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:265, serverValue:577082}] to 172.16.10.74:27017
2022-12-14 11:30:39,969 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:266, serverValue:577083}] to 172.16.10.74:27017
2022-12-14 11:30:40,165 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:267, serverValue:577084}] to 172.16.10.74:27017
2022-12-14 11:31:39,832 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:268, serverValue:577101}] to 172.16.10.74:27017
2022-12-14 11:31:39,904 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:269, serverValue:577102}] to 172.16.10.74:27017
2022-12-14 11:31:39,974 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:270, serverValue:577103}] to 172.16.10.74:27017
2022-12-14 11:32:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:271, serverValue:577116}] to 172.16.10.74:27017
2022-12-14 11:32:39,919 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:272, serverValue:577117}] to 172.16.10.74:27017
2022-12-14 11:32:40,014 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:273, serverValue:577118}] to 172.16.10.74:27017
2022-12-14 11:33:39,870 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:274, serverValue:577131}] to 172.16.10.74:27017
2022-12-14 11:33:40,003 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:275, serverValue:577132}] to 172.16.10.74:27017
2022-12-14 11:33:40,125 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:276, serverValue:577133}] to 172.16.10.74:27017
2022-12-14 11:34:39,932 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:277, serverValue:577148}] to 172.16.10.74:27017
2022-12-14 11:34:40,159 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:278, serverValue:577149}] to 172.16.10.74:27017
2022-12-14 11:34:40,407 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:279, serverValue:577150}] to 172.16.10.74:27017
2022-12-14 11:35:39,816 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:280, serverValue:577166}] to 172.16.10.74:27017
2022-12-14 11:35:39,913 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:281, serverValue:577167}] to 172.16.10.74:27017
2022-12-14 11:35:39,994 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:282, serverValue:577168}] to 172.16.10.74:27017
2022-12-14 11:36:40,861 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:283, serverValue:577185}] to 172.16.10.74:27017
2022-12-14 11:36:41,004 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:284, serverValue:577186}] to 172.16.10.74:27017
2022-12-14 11:36:41,112 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:285, serverValue:577187}] to 172.16.10.74:27017
2022-12-14 11:37:39,818 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:286, serverValue:577200}] to 172.16.10.74:27017
2022-12-14 11:37:39,893 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:287, serverValue:577201}] to 172.16.10.74:27017
2022-12-14 11:37:39,973 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:288, serverValue:577202}] to 172.16.10.74:27017
2022-12-14 11:38:39,838 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:289, serverValue:577215}] to 172.16.10.74:27017
2022-12-14 11:38:39,993 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:290, serverValue:577216}] to 172.16.10.74:27017
2022-12-14 11:38:40,098 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:291, serverValue:577217}] to 172.16.10.74:27017
2022-12-14 11:39:39,833 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:292, serverValue:577232}] to 172.16.10.74:27017
2022-12-14 11:39:39,919 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:293, serverValue:577233}] to 172.16.10.74:27017
2022-12-14 11:39:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:294, serverValue:577234}] to 172.16.10.74:27017
2022-12-14 11:40:39,888 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:295, serverValue:577250}] to 172.16.10.74:27017
2022-12-14 11:40:40,031 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:296, serverValue:577251}] to 172.16.10.74:27017
2022-12-14 11:40:40,149 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:297, serverValue:577252}] to 172.16.10.74:27017
2022-12-14 11:41:39,811 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:298, serverValue:577269}] to 172.16.10.74:27017
2022-12-14 11:41:39,910 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:299, serverValue:577270}] to 172.16.10.74:27017
2022-12-14 11:41:39,998 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:300, serverValue:577271}] to 172.16.10.74:27017
2022-12-14 11:42:39,851 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:301, serverValue:577284}] to 172.16.10.74:27017
2022-12-14 11:42:39,942 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:302, serverValue:577285}] to 172.16.10.74:27017
2022-12-14 11:42:40,018 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:303, serverValue:577286}] to 172.16.10.74:27017
2022-12-14 11:43:39,814 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:304, serverValue:577299}] to 172.16.10.74:27017
2022-12-14 11:43:39,901 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:305, serverValue:577300}] to 172.16.10.74:27017
2022-12-14 11:43:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:306, serverValue:577301}] to 172.16.10.74:27017
2022-12-14 11:44:39,808 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:307, serverValue:577316}] to 172.16.10.74:27017
2022-12-14 11:44:39,954 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:308, serverValue:577317}] to 172.16.10.74:27017
2022-12-14 11:44:40,101 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:309, serverValue:577318}] to 172.16.10.74:27017
2022-12-14 11:45:39,822 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:310, serverValue:577334}] to 172.16.10.74:27017
2022-12-14 11:45:39,895 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:311, serverValue:577335}] to 172.16.10.74:27017
2022-12-14 11:45:39,970 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:312, serverValue:577336}] to 172.16.10.74:27017
2022-12-14 11:46:39,834 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:313, serverValue:577352}] to 172.16.10.74:27017
2022-12-14 11:46:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:314, serverValue:577353}] to 172.16.10.74:27017
2022-12-14 11:46:39,983 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:315, serverValue:577354}] to 172.16.10.74:27017
2022-12-14 11:47:39,824 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:316, serverValue:577367}] to 172.16.10.74:27017
2022-12-14 11:47:39,922 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:317, serverValue:577368}] to 172.16.10.74:27017
2022-12-14 11:47:40,033 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:318, serverValue:577369}] to 172.16.10.74:27017
2022-12-14 11:48:39,821 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:319, serverValue:577382}] to 172.16.10.74:27017
2022-12-14 11:48:39,893 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:320, serverValue:577383}] to 172.16.10.74:27017
2022-12-14 11:48:39,970 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:321, serverValue:577384}] to 172.16.10.74:27017
2022-12-14 11:49:39,817 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:322, serverValue:577399}] to 172.16.10.74:27017
2022-12-14 11:49:40,069 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:323, serverValue:577400}] to 172.16.10.74:27017
2022-12-14 11:49:40,288 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:324, serverValue:577401}] to 172.16.10.74:27017
2022-12-14 11:50:40,052 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:325, serverValue:577417}] to 172.16.10.74:27017
2022-12-14 11:50:40,389 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:326, serverValue:577418}] to 172.16.10.74:27017
2022-12-14 11:50:40,737 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:327, serverValue:577419}] to 172.16.10.74:27017
2022-12-14 11:51:39,807 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:328, serverValue:577436}] to 172.16.10.74:27017
2022-12-14 11:51:39,903 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:329, serverValue:577437}] to 172.16.10.74:27017
2022-12-14 11:51:39,990 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:330, serverValue:577438}] to 172.16.10.74:27017
2022-12-14 11:52:39,807 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:331, serverValue:577451}] to 172.16.10.74:27017
2022-12-14 11:52:39,894 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:332, serverValue:577452}] to 172.16.10.74:27017
2022-12-14 11:52:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:333, serverValue:577453}] to 172.16.10.74:27017
2022-12-14 11:53:39,817 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:334, serverValue:577465}] to 172.16.10.74:27017
2022-12-14 11:53:39,896 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:335, serverValue:577466}] to 172.16.10.74:27017
2022-12-14 11:53:39,979 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:336, serverValue:577468}] to 172.16.10.74:27017
2022-12-14 11:54:39,833 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:337, serverValue:577482}] to 172.16.10.74:27017
2022-12-14 11:54:39,939 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:338, serverValue:577483}] to 172.16.10.74:27017
2022-12-14 11:54:40,069 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:339, serverValue:577484}] to 172.16.10.74:27017
2022-12-14 11:55:39,806 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:340, serverValue:577500}] to 172.16.10.74:27017
2022-12-14 11:55:39,883 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:341, serverValue:577501}] to 172.16.10.74:27017
2022-12-14 11:55:39,988 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:342, serverValue:577502}] to 172.16.10.74:27017
2022-12-14 11:56:39,811 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:343, serverValue:577518}] to 172.16.10.74:27017
2022-12-14 11:56:39,899 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:344, serverValue:577519}] to 172.16.10.74:27017
2022-12-14 11:56:39,999 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:345, serverValue:577520}] to 172.16.10.74:27017
2022-12-14 11:57:39,930 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:346, serverValue:577533}] to 172.16.10.74:27017
2022-12-14 11:57:40,076 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:347, serverValue:577534}] to 172.16.10.74:27017
2022-12-14 11:57:40,188 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:348, serverValue:577535}] to 172.16.10.74:27017
2022-12-14 11:58:39,809 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:349, serverValue:577548}] to 172.16.10.74:27017
2022-12-14 11:58:40,102 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:350, serverValue:577549}] to 172.16.10.74:27017
2022-12-14 11:58:40,186 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:351, serverValue:577550}] to 172.16.10.74:27017
2022-12-14 11:59:39,811 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:352, serverValue:577565}] to 172.16.10.74:27017
2022-12-14 11:59:39,900 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:353, serverValue:577566}] to 172.16.10.74:27017
2022-12-14 11:59:40,049 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:354, serverValue:577567}] to 172.16.10.74:27017
2022-12-14 12:00:40,024 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:355, serverValue:577583}] to 172.16.10.74:27017
2022-12-14 12:00:40,168 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:356, serverValue:577584}] to 172.16.10.74:27017
2022-12-14 12:00:40,390 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:357, serverValue:577585}] to 172.16.10.74:27017
2022-12-14 12:01:39,815 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:358, serverValue:577602}] to 172.16.10.74:27017
2022-12-14 12:01:39,891 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:359, serverValue:577603}] to 172.16.10.74:27017
2022-12-14 12:01:39,980 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:360, serverValue:577604}] to 172.16.10.74:27017
2022-12-14 12:02:39,969 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:361, serverValue:577618}] to 172.16.10.74:27017
2022-12-14 12:02:40,168 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:362, serverValue:577619}] to 172.16.10.74:27017
2022-12-14 12:02:40,331 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:363, serverValue:577620}] to 172.16.10.74:27017
2022-12-14 12:03:39,813 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:364, serverValue:577633}] to 172.16.10.74:27017
2022-12-14 12:03:39,910 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:365, serverValue:577634}] to 172.16.10.74:27017
2022-12-14 12:03:40,015 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:366, serverValue:577635}] to 172.16.10.74:27017
2022-12-14 12:04:39,853 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:367, serverValue:577651}] to 172.16.10.74:27017
2022-12-14 12:04:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:368, serverValue:577652}] to 172.16.10.74:27017
2022-12-14 12:04:40,140 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:369, serverValue:577653}] to 172.16.10.74:27017
2022-12-14 12:05:39,834 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:370, serverValue:577669}] to 172.16.10.74:27017
2022-12-14 12:05:39,974 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:371, serverValue:577670}] to 172.16.10.74:27017
2022-12-14 12:05:40,147 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:372, serverValue:577671}] to 172.16.10.74:27017
2022-12-14 12:06:39,823 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:373, serverValue:577687}] to 172.16.10.74:27017
2022-12-14 12:06:39,923 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:374, serverValue:577688}] to 172.16.10.74:27017
2022-12-14 12:06:40,028 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:375, serverValue:577689}] to 172.16.10.74:27017
2022-12-14 12:07:39,812 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:376, serverValue:577702}] to 172.16.10.74:27017
2022-12-14 12:07:39,906 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:377, serverValue:577703}] to 172.16.10.74:27017
2022-12-14 12:07:39,995 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:378, serverValue:577704}] to 172.16.10.74:27017
2022-12-14 12:08:39,852 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:379, serverValue:577717}] to 172.16.10.74:27017
2022-12-14 12:08:39,984 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:380, serverValue:577718}] to 172.16.10.74:27017
2022-12-14 12:08:40,126 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:381, serverValue:577719}] to 172.16.10.74:27017
2022-12-14 12:09:39,838 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:382, serverValue:577734}] to 172.16.10.74:27017
2022-12-14 12:09:40,002 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:383, serverValue:577735}] to 172.16.10.74:27017
2022-12-14 12:09:40,136 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:384, serverValue:577736}] to 172.16.10.74:27017
2022-12-14 12:10:39,810 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:385, serverValue:577752}] to 172.16.10.74:27017
2022-12-14 12:10:39,907 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:386, serverValue:577753}] to 172.16.10.74:27017
2022-12-14 12:10:39,997 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:387, serverValue:577754}] to 172.16.10.74:27017
2022-12-14 12:11:39,903 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:388, serverValue:577771}] to 172.16.10.74:27017
2022-12-14 12:11:40,148 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:389, serverValue:577772}] to 172.16.10.74:27017
2022-12-14 12:11:40,353 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:390, serverValue:577773}] to 172.16.10.74:27017
2022-12-14 12:12:39,809 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:391, serverValue:577786}] to 172.16.10.74:27017
2022-12-14 12:12:39,902 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:392, serverValue:577787}] to 172.16.10.74:27017
2022-12-14 12:12:39,989 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:393, serverValue:577788}] to 172.16.10.74:27017
2022-12-14 12:13:39,824 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:394, serverValue:577801}] to 172.16.10.74:27017
2022-12-14 12:13:39,898 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:395, serverValue:577802}] to 172.16.10.74:27017
2022-12-14 12:13:39,979 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:396, serverValue:577803}] to 172.16.10.74:27017
2022-12-14 12:14:39,832 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:397, serverValue:577818}] to 172.16.10.74:27017
2022-12-14 12:14:39,905 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:398, serverValue:577819}] to 172.16.10.74:27017
2022-12-14 12:14:39,978 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:399, serverValue:577820}] to 172.16.10.74:27017
2022-12-14 12:15:39,833 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:400, serverValue:577836}] to 172.16.10.74:27017
2022-12-14 12:15:39,904 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:401, serverValue:577837}] to 172.16.10.74:27017
2022-12-14 12:15:39,997 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:402, serverValue:577838}] to 172.16.10.74:27017
2022-12-14 12:16:39,840 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:403, serverValue:577854}] to 172.16.10.74:27017
2022-12-14 12:16:39,913 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:404, serverValue:577855}] to 172.16.10.74:27017
2022-12-14 12:16:39,983 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:405, serverValue:577856}] to 172.16.10.74:27017
2022-12-14 12:17:39,838 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:406, serverValue:577869}] to 172.16.10.74:27017
2022-12-14 12:17:39,912 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:407, serverValue:577870}] to 172.16.10.74:27017
2022-12-14 12:17:39,990 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:408, serverValue:577871}] to 172.16.10.74:27017
2022-12-14 12:18:39,825 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:409, serverValue:577884}] to 172.16.10.74:27017
2022-12-14 12:18:39,899 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:410, serverValue:577885}] to 172.16.10.74:27017
2022-12-14 12:18:39,970 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:411, serverValue:577886}] to 172.16.10.74:27017
2022-12-14 12:19:39,855 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:412, serverValue:577901}] to 172.16.10.74:27017
2022-12-14 12:19:39,927 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:413, serverValue:577902}] to 172.16.10.74:27017
2022-12-14 12:19:39,997 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:414, serverValue:577903}] to 172.16.10.74:27017
2022-12-14 12:20:39,838 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:415, serverValue:577919}] to 172.16.10.74:27017
2022-12-14 12:20:39,911 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:416, serverValue:577920}] to 172.16.10.74:27017
2022-12-14 12:20:39,982 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:417, serverValue:577921}] to 172.16.10.74:27017
2022-12-14 12:21:39,799 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:418, serverValue:577938}] to 172.16.10.74:27017
2022-12-14 12:21:39,871 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:419, serverValue:577939}] to 172.16.10.74:27017
2022-12-14 12:21:39,944 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:420, serverValue:577940}] to 172.16.10.74:27017
2022-12-14 12:22:39,870 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:421, serverValue:577953}] to 172.16.10.74:27017
2022-12-14 12:22:39,944 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:422, serverValue:577954}] to 172.16.10.74:27017
2022-12-14 12:22:40,015 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:423, serverValue:577955}] to 172.16.10.74:27017
2022-12-14 12:23:39,830 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:424, serverValue:577968}] to 172.16.10.74:27017
2022-12-14 12:23:39,910 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:425, serverValue:577969}] to 172.16.10.74:27017
2022-12-14 12:23:39,982 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:426, serverValue:577970}] to 172.16.10.74:27017
2022-12-14 12:24:39,840 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:427, serverValue:577985}] to 172.16.10.74:27017
2022-12-14 12:24:39,911 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:428, serverValue:577986}] to 172.16.10.74:27017
2022-12-14 12:24:39,985 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:429, serverValue:577987}] to 172.16.10.74:27017
2022-12-14 12:25:39,836 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:430, serverValue:578003}] to 172.16.10.74:27017
2022-12-14 12:25:39,920 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:431, serverValue:578004}] to 172.16.10.74:27017
2022-12-14 12:25:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:432, serverValue:578005}] to 172.16.10.74:27017
2022-12-14 12:26:39,835 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:433, serverValue:578021}] to 172.16.10.74:27017
2022-12-14 12:26:39,908 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:434, serverValue:578022}] to 172.16.10.74:27017
2022-12-14 12:26:39,991 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:435, serverValue:578023}] to 172.16.10.74:27017
2022-12-14 12:27:39,816 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:436, serverValue:578036}] to 172.16.10.74:27017
2022-12-14 12:27:39,891 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:437, serverValue:578037}] to 172.16.10.74:27017
2022-12-14 12:27:39,963 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:438, serverValue:578038}] to 172.16.10.74:27017
2022-12-14 12:28:39,815 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:439, serverValue:578051}] to 172.16.10.74:27017
2022-12-14 12:28:39,885 | INFO  | MaintenanceTimer-1-thread-1 | Opened connection [connectionId{localValue:440, serverValue:578052}] to 172.16.10.74:27017
